año,mes,energia_gwh,potencia_mw,time_idx,mes_pasado,este,norte,sur
2023,4,394.18,145.762,136,369.89,0,0,1
2023,5,396.61,145.928,137,394.18,0,0,1
2023,6,460.07,150.702,138,396.61,0,0,1
2023,7,456.27,159.09199999999998,139,460.07,0,0,1
2023,8,461.48,155.928,140,456.27,0,0,1
2023,9,448.90999999999997,151.35399999999998,141,461.48,0,0,1
2023,10,453.68999999999994,147.12,142,448.90999999999997,0,0,1
2023,11,451.66999999999996,150.35,143,453.68999999999994,0,0,1
2023,12,407.53,152.24200000000002,144,451.66999999999996,0,0,1
2024,1,382.91999999999996,150.09,145,407.53,0,0,1
2024,2,387.73,149.046,146,382.91999999999996,0,0,1
2024,3,386.4,148.61599999999999,147,387.73,0,0,1
2024,4,406.45,147.262,148,386.4,0,0,1
2024,5,419.20000000000005,150.83200000000002,149,406.45,0,0,1
2024,6,438.85,148.682,150,419.20000000000005,0,0,1
2024,7,446.58000000000004,147.7,151,438.85,0,0,1
2024,8,463.53,148.834,152,446.58000000000004,0,0,1
2024,9,471.168,152.88314,153,463.53,0,0,1
2024,10,466.311953,149.3511806,154,471.168,0,0,1
2024,11,452.77043000000003,153.6277378,155,466.311953,0,0,1
2024,12,398.123055,152.30521779999998,156,452.77043000000003,0,0,1
